epoch,learning_rate,step,test_crossentropy,test_dice,test_loss,train_crossentropy,train_dice,train_loss,val_crossentropy,val_dice,val_loss
32,,1022,,,,,,,1.0297887325286865,0.7372584342956543,1.76704740524292
32,9.99999993922529e-09,1022,,,,1.1226274967193604,0.7504912614822388,1.8731192350387573,,,
33,,1053,,,,,,,1.048195719718933,0.7363998889923096,1.7845947742462158
33,9.99999993922529e-09,1053,,,,1.1156001091003418,0.752092182636261,1.8676923513412476,,,
34,,1084,,,,,,,1.0286736488342285,0.7368698120117188,1.7655434608459473
34,9.99999993922529e-09,1084,,,,1.1381163597106934,0.7440051436424255,1.8821215629577637,,,
35,,1115,,,,,,,1.0443310737609863,0.7398200035095215,1.784151315689087
35,9.99999993922529e-09,1115,,,,1.1437276601791382,0.7546246647834778,1.8983526229858398,,,
36,,1146,,,,,,,1.0316981077194214,0.742339551448822,1.7740381956100464
36,9.99999993922529e-09,1146,,,,1.1653989553451538,0.7573292851448059,1.922728419303894,,,
37,,1177,,,,,,,1.0297973155975342,0.7356840372085571,1.7654814720153809
37,9.99999993922529e-09,1177,,,,1.1607533693313599,0.7550228238105774,1.9157761335372925,,,
38,,1208,,,,,,,1.0339535474777222,0.7349202036857605,1.7688740491867065
38,9.99999993922529e-09,1208,,,,1.085637092590332,0.742517352104187,1.828154444694519,,,
39,,1239,,,,,,,1.0319682359695435,0.7364122867584229,1.768380880355835
39,9.99999993922529e-09,1239,,,,1.0901075601577759,0.7495436072349548,1.8396512269973755,,,
40,,1270,,,,,,,1.0473896265029907,0.7332106232643127,1.7806000709533691
40,9.99999993922529e-09,1270,,,,1.117483377456665,0.7479993104934692,1.8654825687408447,,,
41,,1301,,,,,,,1.0351052284240723,0.7318061590194702,1.766911506652832
41,9.99999993922529e-09,1301,,,,1.0837819576263428,0.7459078431129456,1.8296897411346436,,,
42,,1332,,,,,,,1.027838945388794,0.7352553009986877,1.7630943059921265
42,9.99999993922529e-09,1332,,,,1.1157455444335938,0.7391135692596436,1.8548593521118164,,,
43,,1363,,,,,,,1.042226791381836,0.7344468832015991,1.7766735553741455
43,9.99999993922529e-09,1363,,,,1.1331859827041626,0.7511549592018127,1.884340763092041,,,
44,,1394,,,,,,,1.0408138036727905,0.7363978028297424,1.7772114276885986
44,9.99999993922529e-09,1394,,,,1.1292734146118164,0.7508624196052551,1.8801358938217163,,,
45,,1425,,,,,,,1.0597153902053833,0.7375439405441284,1.797258734703064
45,9.99999993922529e-09,1425,,,,1.0704783201217651,0.7365974187850952,1.8070755004882812,,,
46,,1456,,,,,,,1.0238490104675293,0.7340289950370789,1.7578778266906738
46,9.99999993922529e-09,1456,,,,1.1224968433380127,0.74872225522995,1.8712189197540283,,,
47,,1487,,,,,,,1.0227022171020508,0.7369258999824524,1.7596278190612793
47,9.99999993922529e-09,1487,,,,1.1330621242523193,0.7457720041275024,1.8788340091705322,,,
48,,1518,,,,,,,1.0222114324569702,0.7354223728179932,1.757634162902832
48,9.99999993922529e-09,1518,,,,1.1291601657867432,0.7459813356399536,1.8751413822174072,,,
49,,1549,,,,,,,1.046861171722412,0.7349969744682312,1.7818576097488403
49,9.99999993922529e-09,1549,,,,1.12553071975708,0.7447025179862976,1.8702330589294434,,,
50,,1580,,,,,,,1.0274896621704102,0.7350751757621765,1.7625644207000732
50,9.99999993922529e-09,1580,,,,1.1537240743637085,0.7602354288101196,1.9139595031738281,,,
51,,1611,,,,,,,1.0304665565490723,0.735160231590271,1.765626072883606
51,9.99999993922529e-09,1611,,,,1.116937518119812,0.7518571615219116,1.8687944412231445,,,
52,,1642,,,,,,,1.0248706340789795,0.7361267805099487,1.7609981298446655
52,9.99999993922529e-09,1642,,,,1.1115672588348389,0.7416818737983704,1.853248953819275,,,
53,,1673,,,,,,,1.0275479555130005,0.7367943525314331,1.764342188835144
53,9.99999993922529e-09,1673,,,,1.1429556608200073,0.7529128789901733,1.8958687782287598,,,
54,,1704,,,,,,,1.0245530605316162,0.7331762909889221,1.757728934288025
54,9.99999993922529e-09,1704,,,,1.1266052722930908,0.7503397464752197,1.876944899559021,,,
55,,1735,,,,,,,1.0278892517089844,0.7320578098297119,1.7599467039108276
55,9.99999993922529e-09,1735,,,,1.0922143459320068,0.7370426058769226,1.8292571306228638,,,
56,,1766,,,,,,,1.0370007753372192,0.7341310977935791,1.7711317539215088
56,9.99999993922529e-09,1766,,,,1.1540684700012207,0.7586095929145813,1.9126783609390259,,,
57,,1797,,,,,,,1.0228190422058105,0.7371981739997864,1.7600177526474
57,9.99999993922529e-09,1797,,,,1.187149167060852,0.7565242648124695,1.9436733722686768,,,
58,,1828,,,,,,,1.0591446161270142,0.7323600649833679,1.7915048599243164
58,9.99999993922529e-09,1828,,,,1.1196823120117188,0.7517348527908325,1.8714170455932617,,,
59,,1859,,,,,,,1.0222406387329102,0.7354625463485718,1.757703423500061
59,9.99999993922529e-09,1859,,,,1.1227037906646729,0.7482038736343384,1.8709077835083008,,,
60,,1890,,,,,,,1.0212641954421997,0.7386138439178467,1.7598774433135986
60,9.99999993922529e-09,1890,,,,1.0804791450500488,0.7473238110542297,1.8278028964996338,,,
61,,1921,,,,,,,1.0267432928085327,0.7356885671615601,1.7624315023422241
61,9.99999993922529e-09,1921,,,,1.0736135244369507,0.7462010383605957,1.8198145627975464,,,
62,,1952,,,,,,,1.0255306959152222,0.7339859008789062,1.7595173120498657
62,9.99999993922529e-09,1952,,,,1.184238314628601,0.7554067373275757,1.9396448135375977,,,
63,,1983,,,,,,,1.0347877740859985,0.7344334125518799,1.7692205905914307
63,9.99999993922529e-09,1983,,,,1.0938880443572998,0.7466917634010315,1.8405793905258179,,,
64,,2014,,,,,,,1.0322872400283813,0.7320762872695923,1.7643626928329468
64,9.99999993922529e-09,2014,,,,1.043878436088562,0.7373073101043701,1.7811856269836426,,,
65,,2045,,,,,,,1.0275558233261108,0.7390682101249695,1.7666237354278564
65,9.99999993922529e-09,2045,,,,1.0765258073806763,0.7432714104652405,1.8197975158691406,,,
66,,2076,,,,,,,1.0564146041870117,0.7369419932365417,1.79335618019104
66,9.99999993922529e-09,2076,,,,1.0979992151260376,0.7453420162200928,1.8433409929275513,,,
67,,2107,,,,,,,1.042251467704773,0.7371435761451721,1.7793948650360107
67,9.99999993922529e-09,2107,,,,1.09224271774292,0.7500029802322388,1.8422455787658691,,,
68,,2138,,,,,,,1.026117205619812,0.7339518070220947,1.7600687742233276
68,9.99999993922529e-09,2138,,,,1.1487919092178345,0.7547523379325867,1.9035440683364868,,,
69,,2169,,,,,,,1.019822120666504,0.7338591814041138,1.7536813020706177
69,9.99999993922529e-09,2169,,,,1.1068241596221924,0.7466351985931396,1.853459358215332,,,
70,,2200,,,,,,,1.0250918865203857,0.7379212379455566,1.763013482093811
70,9.99999993922529e-09,2200,,,,1.1574807167053223,0.7527609467506409,1.9102418422698975,,,
71,,2231,,,,,,,1.0257389545440674,0.7356442809104919,1.7613836526870728
71,9.99999993922529e-09,2231,,,,1.1181472539901733,0.7516279816627502,1.8697750568389893,,,
72,,2262,,,,,,,1.0268653631210327,0.7333850264549255,1.760250210762024
72,9.99999993922529e-09,2262,,,,1.1118394136428833,0.7449219226837158,1.85676109790802,,,
73,,2293,,,,,,,1.0217888355255127,0.735002875328064,1.7567923069000244
73,9.99999993922529e-09,2293,,,,1.144384503364563,0.7516106367111206,1.8959951400756836,,,
74,,2324,,,,,,,1.0227673053741455,0.7357490062713623,1.7585160732269287
74,9.99999993922529e-09,2324,,,,1.1175343990325928,0.7497300505638123,1.8672645092010498,,,
75,,2355,,,,,,,1.0341770648956299,0.7331016659736633,1.767278790473938
75,9.99999993922529e-09,2355,,,,1.1397100687026978,0.757073163986206,1.8967832326889038,,,
76,,2386,,,,,,,1.020653486251831,0.7333945631980896,1.7540479898452759
76,9.99999993922529e-09,2386,,,,1.1497197151184082,0.7540571093559265,1.9037766456604004,,,
77,,2417,,,,,,,1.0577428340911865,0.7339486479759216,1.7916918992996216
77,9.99999993922529e-09,2417,,,,1.099276065826416,0.7445076704025269,1.8437837362289429,,,
78,,2448,,,,,,,1.0208336114883423,0.7356021404266357,1.756435513496399
78,9.99999993922529e-09,2448,,,,1.1454365253448486,0.7519574165344238,1.8973939418792725,,,
79,,2479,,,,,,,1.0277420282363892,0.7358128428459167,1.7635550498962402
79,9.99999993922529e-09,2479,,,,1.1275793313980103,0.7422950267791748,1.8698744773864746,,,
80,,2510,,,,,,,1.0208534002304077,0.7405551075935364,1.7614083290100098
80,9.99999993922529e-09,2510,,,,1.1369529962539673,0.762448251247406,1.899401068687439,,,
81,,2541,,,,,,,1.0184723138809204,0.7361204028129578,1.754592776298523
81,9.99999993922529e-09,2541,,,,1.2231706380844116,0.7561394572257996,1.9793100357055664,,,
82,,2572,,,,,,,1.036370038986206,0.7352077960968018,1.7715777158737183
82,9.99999993922529e-09,2572,,,,1.1970970630645752,0.7608802318572998,1.9579776525497437,,,
83,,2603,,,,,,,1.030647873878479,0.7356252074241638,1.766273021697998
83,9.99999993922529e-09,2603,,,,1.0804191827774048,0.7432188391685486,1.8236379623413086,,,
84,,2634,,,,,,,1.0281975269317627,0.7378975749015808,1.7660952806472778
84,9.99999993922529e-09,2634,,,,1.1957288980484009,0.7582221031188965,1.9539507627487183,,,
85,,2665,,,,,,,1.0245834589004517,0.7356312274932861,1.7602146863937378
85,9.99999993922529e-09,2665,,,,1.1233752965927124,0.7490118741989136,1.8723869323730469,,,
86,,2696,,,,,,,1.0196566581726074,0.7371575236320496,1.7568145990371704
86,9.99999993922529e-09,2696,,,,1.1855878829956055,0.7564792037010193,1.94206702709198,,,
87,,2727,,,,,,,1.0350968837738037,0.7372747659683228,1.7723716497421265
87,9.99999993922529e-09,2727,,,,1.1139212846755981,0.7506310343742371,1.8645522594451904,,,
88,,2758,,,,,,,1.0215179920196533,0.7356821298599243,1.7572003602981567
88,9.99999993922529e-09,2758,,,,1.078386902809143,0.7429625988006592,1.8213492631912231,,,
89,,2789,,,,,,,1.0294517278671265,0.7353014945983887,1.764752984046936
89,9.99999993922529e-09,2789,,,,1.086723804473877,0.7428856492042542,1.8296095132827759,,,
90,,2820,,,,,,,1.0171560049057007,0.7347390055656433,1.7518947124481201
90,9.99999993922529e-09,2820,,,,1.0935934782028198,0.7399842143058777,1.8335777521133423,,,
91,,2851,,,,,,,1.0272231101989746,0.737794816493988,1.7650173902511597
91,9.99999993922529e-09,2851,,,,1.1039618253707886,0.7487971186637878,1.8527591228485107,,,
92,,2882,,,,,,,1.026540994644165,0.737282931804657,1.7638250589370728
92,9.99999993922529e-09,2882,,,,1.1310347318649292,0.748379111289978,1.8794136047363281,,,
93,,2913,,,,,,,1.0289299488067627,0.7360320091247559,1.7649621963500977
93,9.99999993922529e-09,2913,,,,1.0880799293518066,0.747159481048584,1.835239291191101,,,
94,,2944,,,,,,,1.0207866430282593,0.7336040735244751,1.7543903589248657
94,9.99999993922529e-09,2944,,,,1.0833983421325684,0.7445694804191589,1.8279681205749512,,,
95,,2975,,,,,,,1.0283920764923096,0.7372126579284668,1.765604853630066
95,9.99999993922529e-09,2975,,,,1.1306394338607788,0.7506325840950012,1.8812720775604248,,,
96,,3006,,,,,,,1.0336923599243164,0.735547661781311,1.769240140914917
96,9.99999993922529e-09,3006,,,,1.0970466136932373,0.7487781643867493,1.8458248376846313,,,
97,,3037,,,,,,,1.0182030200958252,0.738290011882782,1.7564932107925415
97,9.99999993922529e-09,3037,,,,1.1885380744934082,0.7558331489562988,1.9443715810775757,,,
98,,3068,,,,,,,1.0214787721633911,0.7355226278305054,1.7570009231567383
98,9.99999993922529e-09,3068,,,,1.0538381338119507,0.7351928353309631,1.7890313863754272,,,
99,,3099,,,,,,,1.028723120689392,0.7413754463195801,1.7700976133346558
99,9.99999993922529e-09,3099,,,,1.1808983087539673,0.7597518563270569,1.9406503438949585,,,
100,,3130,,,,,,,1.0290523767471313,0.7368743419647217,1.765926718711853
100,9.99999993922529e-09,3130,,,,1.1331777572631836,0.7555283904075623,1.888706088066101,,,
101,,3161,,,,,,,1.0331708192825317,0.734088659286499,1.7672597169876099
101,9.99999993922529e-09,3161,,,,1.1689298152923584,0.75142902135849,1.9203590154647827,,,
102,,3192,,,,,,,1.0192254781723022,0.7329524159431458,1.7521775960922241
102,9.99999993922529e-09,3192,,,,1.1508798599243164,0.7524672746658325,1.9033468961715698,,,
103,,3223,,,,,,,1.0176804065704346,0.7363215088844299,1.7540016174316406
103,9.99999993922529e-09,3223,,,,1.1709531545639038,0.7570798397064209,1.9280332326889038,,,
104,,3254,,,,,,,1.018621802330017,0.7390585541725159,1.7576805353164673
104,9.99999993922529e-09,3254,,,,1.1106537580490112,0.7465903162956238,1.8572442531585693,,,
105,,3285,,,,,,,1.0239819288253784,0.7365715503692627,1.7605537176132202
105,9.99999993922529e-09,3285,,,,1.1603081226348877,0.752282977104187,1.9125908613204956,,,
106,,3316,,,,,,,1.0146920680999756,0.7337088584899902,1.7484019994735718
106,9.99999993922529e-09,3316,,,,1.097154974937439,0.7412663102149963,1.8384212255477905,,,
107,,3347,,,,,,,1.015026569366455,0.7357242107391357,1.7507508993148804
107,9.99999993922529e-09,3347,,,,1.1356654167175293,0.7530297040939331,1.888695240020752,,,
108,,3378,,,,,,,1.0261924266815186,0.7361371517181396,1.7623292207717896
108,9.99999993922529e-09,3378,,,,1.16670560836792,0.7489609122276306,1.9156663417816162,,,
109,,3409,,,,,,,1.0119709968566895,0.7340098023414612,1.7459808588027954
109,9.99999993922529e-09,3409,,,,1.1531835794448853,0.7449089884757996,1.8980931043624878,,,
110,,3440,,,,,,,1.0418996810913086,0.7353917956352234,1.777290940284729
110,9.99999993922529e-09,3440,,,,1.0614944696426392,0.7451727986335754,1.806667447090149,,,
111,,3471,,,,,,,1.0203803777694702,0.7353609204292297,1.7557417154312134
111,9.99999993922529e-09,3471,,,,1.1083085536956787,0.7427313923835754,1.8510398864746094,,,
112,,3502,,,,,,,1.0176585912704468,0.7355725169181824,1.7532304525375366
112,9.99999993922529e-09,3502,,,,1.159969687461853,0.7539871335029602,1.913956880569458,,,
113,,3533,,,,,,,1.0223098993301392,0.7382085919380188,1.76051926612854
113,9.99999993922529e-09,3533,,,,1.1249823570251465,0.7485038638114929,1.8734863996505737,,,
114,,3564,,,,,,,1.0159863233566284,0.7344045042991638,1.7503912448883057
114,9.99999993922529e-09,3564,,,,1.107027530670166,0.7421942949295044,1.8492218255996704,,,
115,,3595,,,,,,,1.0489568710327148,0.7359886765480042,1.784946084022522
115,9.99999993922529e-09,3595,,,,1.2005963325500488,0.7683145999908447,1.968910574913025,,,
116,,3626,,,,,,,1.0227090120315552,0.7396200299263,1.7623292207717896
116,9.99999993922529e-09,3626,,,,1.044674038887024,0.7395341992378235,1.7842081785202026,,,
117,,3657,,,,,,,1.0370612144470215,0.7391430735588074,1.7762036323547363
117,9.99999993922529e-09,3657,,,,1.129871129989624,0.7426421046257019,1.8725136518478394,,,
118,,3688,,,,,,,1.0178669691085815,0.7346743941307068,1.7525407075881958
118,9.99999993922529e-09,3688,,,,1.0958729982376099,0.7458928823471069,1.8417659997940063,,,
119,,3719,,,,,,,1.0401467084884644,0.7349177598953247,1.7750641107559204
119,9.99999993922529e-09,3719,,,,1.1732978820800781,0.7576188445091248,1.930916666984558,,,
120,,3750,,,,,,,1.025213360786438,0.7327540516853333,1.7579667568206787
120,9.99999993922529e-09,3750,,,,1.1135456562042236,0.7447425127029419,1.858288049697876,,,
121,,3781,,,,,,,1.0466612577438354,0.7366131544113159,1.7832748889923096
121,9.99999993922529e-09,3781,,,,1.0626325607299805,0.7356991171836853,1.798331379890442,,,
122,,3812,,,,,,,1.0154697895050049,0.738252580165863,1.753722071647644
122,9.99999993922529e-09,3812,,,,1.1279572248458862,0.7385502457618713,1.8665077686309814,,,
123,,3843,,,,,,,1.0178029537200928,0.7316583395004272,1.7494617700576782
123,9.99999993922529e-09,3843,,,,1.1336312294006348,0.7447463870048523,1.8783774375915527,,,
124,,3874,,,,,,,1.0241050720214844,0.7356631755828857,1.759768009185791
124,9.99999993922529e-09,3874,,,,1.0823287963867188,0.7494581341743469,1.8317866325378418,,,
125,,3905,,,,,,,1.0262986421585083,0.7378640174865723,1.7641621828079224
125,9.99999993922529e-09,3905,,,,1.0490553379058838,0.7381348013877869,1.7871901988983154,,,
126,,3936,,,,,,,1.0151721239089966,0.7371125817298889,1.7522846460342407
126,9.99999993922529e-09,3936,,,,1.1077114343643188,0.7490459680557251,1.856757402420044,,,
127,,3967,,,,,,,1.0248340368270874,0.7368739247322083,1.7617087364196777
127,9.99999993922529e-09,3967,,,,1.0886435508728027,0.7441997528076172,1.8328434228897095,,,
128,,3998,,,,,,,1.022407054901123,0.7370121479034424,1.7594181299209595
128,9.99999993922529e-09,3998,,,,1.1707297563552856,0.7631469368934631,1.933876872062683,,,
129,,4029,,,,,,,1.0262435674667358,0.7364382147789001,1.7626820802688599
129,9.99999993922529e-09,4029,,,,1.1189634799957275,0.7502145171165466,1.8691778182983398,,,
130,,4060,,,,,,,1.011815071105957,0.7343961596488953,1.7462108135223389
130,9.99999993922529e-09,4060,,,,1.1219456195831299,0.7486060857772827,1.8705518245697021,,,
131,,4091,,,,,,,1.0325077772140503,0.7373855710029602,1.769894003868103
131,9.99999993922529e-09,4091,,,,1.1230236291885376,0.7507044672966003,1.8737282752990723,,,
132,,4122,,,,,,,1.0207439661026,0.7338845133781433,1.7546286582946777
132,9.99999993922529e-09,4122,,,,1.136518955230713,0.7457125186920166,1.8822317123413086,,,
133,,4153,,,,,,,1.012752652168274,0.7354954481124878,1.7482483386993408
133,9.99999993922529e-09,4153,,,,1.1381629705429077,0.747430145740509,1.885593056678772,,,
134,,4184,,,,,,,1.025191307067871,0.7368940114974976,1.7620849609375
134,9.99999993922529e-09,4184,,,,1.0897313356399536,0.7440565228462219,1.8337880373001099,,,
135,,4215,,,,,,,1.018933892250061,0.7352532148361206,1.7541874647140503
135,9.99999993922529e-09,4215,,,,1.1391575336456299,0.7439181208610535,1.8830759525299072,,,
136,,4246,,,,,,,1.0183353424072266,0.7389616966247559,1.7572969198226929
136,9.99999993922529e-09,4246,,,,1.164667010307312,0.7472694516181946,1.9119364023208618,,,
137,,4277,,,,,,,1.0276814699172974,0.734894871711731,1.762576937675476
137,9.99999993922529e-09,4277,,,,1.124025583267212,0.7479417324066162,1.8719673156738281,,,
138,,4308,,,,,,,1.0342129468917847,0.7352976202964783,1.7695106267929077
138,9.99999993922529e-09,4308,,,,1.080947756767273,0.7456907033920288,1.826638102531433,,,
139,,4339,,,,,,,1.0311789512634277,0.7374908924102783,1.7686692476272583
139,9.99999993922529e-09,4339,,,,1.155134916305542,0.7674131989479065,1.9225478172302246,,,
140,,4370,,,,,,,1.0291117429733276,0.7380487322807312,1.7671605348587036
140,9.99999993922529e-09,4370,,,,1.1131196022033691,0.7492806315422058,1.8623998165130615,,,
141,,4401,,,,,,,1.025178074836731,0.7426385283470154,1.7678167819976807
141,9.99999993922529e-09,4401,,,,1.1084258556365967,0.7579197287559509,1.8663458824157715,,,
142,,4432,,,,,,,1.0187081098556519,0.7380329370498657,1.7567410469055176
142,9.99999993922529e-09,4432,,,,1.0658329725265503,0.7353270649909973,1.8011600971221924,,,
143,,4463,,,,,,,1.0235474109649658,0.7355687618255615,1.7591159343719482
143,9.99999993922529e-09,4463,,,,1.140221118927002,0.7571181058883667,1.8973397016525269,,,
144,,4494,,,,,,,1.0354863405227661,0.7372351288795471,1.7727210521697998
144,9.99999993922529e-09,4494,,,,1.1681225299835205,0.7654690146446228,1.933591604232788,,,
145,,4525,,,,,,,1.0067070722579956,0.7354766130447388,1.7421835660934448
145,9.99999993922529e-09,4525,,,,1.1669371128082275,0.7607898712158203,1.9277268648147583,,,
146,,4556,,,,,,,1.0252485275268555,0.7328290343284607,1.7580775022506714
146,9.99999993922529e-09,4556,,,,1.1411443948745728,0.7465870976448059,1.887731671333313,,,
147,,4587,,,,,,,1.0086653232574463,0.7362256050109863,1.7448906898498535
147,9.99999993922529e-09,4587,,,,1.149951457977295,0.7636509537696838,1.9136022329330444,,,
148,,4618,,,,,,,1.0137834548950195,0.73609459400177,1.7498780488967896
148,9.99999993922529e-09,4618,,,,1.1161893606185913,0.7422845363616943,1.8584738969802856,,,
149,,4649,,,,,,,1.013960361480713,0.7345057129859924,1.7484660148620605
149,9.99999993922529e-09,4649,,,,1.112674593925476,0.7520220875740051,1.8646966218948364,,,
150,,4680,,,,,,,1.0193302631378174,0.7356303334236145,1.754960536956787
150,9.99999993922529e-09,4680,,,,1.1327626705169678,0.7611315846443176,1.8938944339752197,,,
151,,4711,,,,,,,1.0175373554229736,0.7352615594863892,1.752799391746521
151,9.99999993922529e-09,4711,,,,1.0886991024017334,0.7475597262382507,1.8362587690353394,,,
152,,4742,,,,,,,1.0203046798706055,0.7335922122001648,1.7538970708847046
152,9.99999993922529e-09,4742,,,,1.118362545967102,0.7454743981361389,1.8638370037078857,,,
153,,4773,,,,,,,1.0289576053619385,0.7359769344329834,1.7649346590042114
153,9.99999993922529e-09,4773,,,,1.1814008951187134,0.7577519416809082,1.9391530752182007,,,
154,,4804,,,,,,,1.0213619470596313,0.734683096408844,1.7560447454452515
154,9.99999993922529e-09,4804,,,,1.089440107345581,0.7413436770439148,1.8307839632034302,,,
155,,4835,,,,,,,1.0197311639785767,0.7383339405059814,1.7580643892288208
155,9.99999993922529e-09,4835,,,,1.1558903455734253,0.7554907202720642,1.9113808870315552,,,
156,,4866,,,,,,,1.0174015760421753,0.7338011860847473,1.7512032985687256
156,9.99999993922529e-09,4866,,,,1.1874228715896606,0.7566723823547363,1.9440951347351074,,,
157,,4897,,,,,,,1.0346674919128418,0.7369351983070374,1.7716020345687866
157,9.99999993922529e-09,4897,,,,1.109758734703064,0.7566584348678589,1.8664175271987915,,,
158,,4928,,,,,,,1.0238558053970337,0.7370491027832031,1.7609050273895264
158,9.99999993922529e-09,4928,,,,1.1281981468200684,0.7457439303398132,1.873942255973816,,,
159,,4959,,,,,,,1.0136414766311646,0.735884428024292,1.749525547027588
159,9.99999993922529e-09,4959,,,,1.0899152755737305,0.743318498134613,1.8332339525222778,,,
